date,winner,loser,winner_score,loser_score
"['2022', '03', '08']",Brooklyn,New Orleans,120,112
"['2022', '03', '08']",Oklahoma City,Sacramento,105,103
"['2022', '03', '09']",Dallas,San Antonio,123,109
"['2022', '03', '09']",Cleveland,Boston,91,89
"['2022', '03', '09']",Indiana,Philadelphia,118,113
"['2022', '03', '09']",LA Clippers,Minnesota,129,102
"['2022', '03', '09']",New Orleans,Memphis,112,101
"['2022', '03', '09']",Washington,Orlando,104,92
"['2022', '03', '09']",Detroit,Toronto,127,121
"['2022', '03', '09']",Miami,Utah,111,105
"['2022', '03', '09']",Atlanta,Milwaukee,120,100
"['2022', '03', '09']",Charlotte,Golden State,106,102
"['2022', '03', '09']",Denver,Portland,124,95
"['2022', '03', '09']",Phoenix,Houston,115,89
"['2022', '03', '10']",Chicago,LA Clippers,100,90
"['2022', '03', '10']",LA Lakers,San Antonio,114,106
"['2022', '03', '11']",Brooklyn,Oklahoma City,120,96
"['2022', '03', '11']",Atlanta,Orlando,129,111
"['2022', '03', '11']",Boston,Cleveland,98,92
"['2022', '03', '11']",Dallas,Denver,111,101
"['2022', '03', '11']",Sacramento,Detroit,129,107
"['2022', '03', '11']",Chicago,LA Lakers,121,103
"['2022', '03', '11']",Memphis,Houston,136,102
"['2022', '03', '11']",Phoenix,Minnesota,99,96
"['2022', '03', '11']",New York,Indiana,92,84
"['2022', '03', '11']",Miami,Oklahoma City,103,90
"['2022', '03', '12']",Portland,Toronto,118,113
"['2022', '03', '12']",Washington,New Orleans,105,100
"['2022', '03', '12']",Golden State,Brooklyn,117,99
"['2022', '03', '12']",LA Clippers,San Antonio,106,92
"['2022', '03', '12']",Utah,Philadelphia,120,85
"['2022', '03', '12']",Atlanta,Boston,110,99
"['2022', '03', '12']",Brooklyn,Cleveland,109,99
"['2022', '03', '13']",Charlotte,Washington,97,87
"['2022', '03', '13']",Detroit,Indiana,97,89
"['2022', '03', '13']",Miami,New Orleans,113,98
"['2022', '03', '13']",Milwaukee,LA Lakers,109,102
"['2022', '03', '13']",Minnesota,Sacramento,107,97
"['2022', '03', '13']",Orlando,New York,104,98
"['2022', '03', '13']",Oklahoma City,Houston,101,89
"['2022', '03', '13']",Phoenix,Dallas,105,98
"['2022', '03', '14']",Portland,Chicago,112,107
"['2022', '03', '14']",Golden State,Cleveland,104,89
"['2022', '03', '14']",Philadelphia,Denver,103,89
"['2022', '03', '14']",Memphis,LA Clippers,120,108
"['2022', '03', '14']",Miami,Washington,112,97
"['2022', '03', '14']",Minnesota,San Antonio,115,90
"['2022', '03', '14']",Utah,Toronto,119,103
"['2022', '03', '14']",Boston,LA Lakers,130,108
"['2022', '03', '14']",Brooklyn,Orlando,115,113
"['2022', '03', '15']",Charlotte,Indiana,121,118
"['2022', '03', '15']",Chicago,Denver,114,108
"['2022', '03', '15']",Golden State,Detroit,105,102
"['2022', '03', '15']",Milwaukee,Oklahoma City,96,89
"['2022', '03', '16']",New Orleans,LA Clippers,94,81
"['2022', '03', '16']",Phoenix,Dallas,112,104
"['2022', '03', '16']",Toronto,Sacramento,108,89
"['2022', '03', '16']",Atlanta,Charlotte,115,105
"['2022', '03', '16']",Boston,Oklahoma City,111,105
"['2022', '03', '16']",Indiana,New Orleans,111,94
"['2022', '03', '16']",Milwaukee,Orlando,117,108
"['2022', '03', '16']",Minnesota,Memphis,138,95
"['2022', '03', '16']",New York,Houston,106,99
"['2022', '03', '16']",Portland,Philadelphia,118,111
"['2022', '03', '16']",Utah,Sacramento,123,105
"['2022', '03', '16']",Washington,Miami,103,100
"['2022', '03', '17']",Chicago,New York,109,103
"['2022', '03', '18']",LA Lakers,Detroit,121,116
"['2022', '03', '18']",Golden State,Toronto,119,104
"['2022', '03', '18']",LA Clippers,Dallas,97,91
"['2022', '03', '18']",Phoenix,Denver,126,97
"['2022', '03', '18']",Atlanta,Oklahoma City,113,101
"['2022', '03', '18']",Boston,Houston,108,90
"['2022', '03', '18']",Indiana,Chicago,109,77
"['2022', '03', '18']",Brooklyn,Cleveland,117,112
"['2022', '03', '18']",Milwaukee,Orlando,123,92
"['2022', '03', '18']",Minnesota,New Orleans,110,96
"['2022', '03', '18']",Philadelphia,Sacramento,102,94
"['2022', '03', '18']",Phoenix,San Antonio,115,111
"['2022', '03', '19']",Memphis,Utah,119,118
"['2022', '03', '19']",Charlotte,Washington,109,103
"['2022', '03', '19']",Miami,Detroit,100,92
"['2022', '03', '19']",Dallas,LA Clippers,112,104
"['2022', '03', '20']",New York,LA Lakers,106,100
"['2022', '03', '20']",Portland,Denver,119,100
"['2022', '03', '20']",Brooklyn,Boston,123,104
"['2022', '03', '20']",Phoenix,Cleveland,120,115
"['2022', '03', '20']",Golden State,Philadelphia,116,96
"['2022', '03', '20']",Houston,Chicago,118,113
"['2022', '03', '20']",LA Lakers,Indiana,124,116
"['2022', '03', '20']",Toronto,Memphis,126,113
"['2022', '03', '20']",Milwaukee,Detroit,114,93
"['2022', '03', '21']",Minnesota,Miami,113,101
"['2022', '03', '21']",New Orleans,Washington,127,102
"['2022', '03', '21']",Utah,Oklahoma City,110,104
"['2022', '03', '21']",Charlotte,Orlando,106,99
"['2022', '03', '21']",Sacramento,Portland,125,121
"['2022', '03', '21']",Atlanta,San Antonio,124,106
"['2022', '03', '21']",Charlotte,Minnesota,133,115
"['2022', '03', '21']",Milwaukee,Denver,120,109
"['2022', '03', '21']",Golden State,Portland,118,103
"['2022', '03', '22']",Indiana,Toronto,114,97
"['2022', '03', '22']",LA Clippers,Detroit,107,96
"['2022', '03', '22']",Sacramento,LA Lakers,141,137
"['2022', '03', '22']",Atlanta,Memphis,132,100
"['2022', '03', '23']",Phoenix,New York,118,97
"['2022', '03', '23']",Washington,Oklahoma City,101,99
"['2022', '03', '23']",Chicago,Orlando,123,88
"['2022', '03', '23']",San Antonio,Boston,96,88
"['2022', '03', '23']",New Orleans,Utah,98,97
"['2022', '03', '23']",New York,Atlanta,99,90
"['2022', '03', '23']",Phoenix,Brooklyn,113,107
"['2022', '03', '23']",Miami,Chicago,107,104
"['2022', '03', '23']",Cleveland,Orlando,105,92
"['2022', '03', '23']",Washington,Dallas,120,114
"['2022', '03', '23']",Houston,Charlotte,146,143
"['2022', '03', '24']",Minnesota,Philadelphia,121,120
"['2022', '03', '24']",Utah,New Orleans,127,105
"['2022', '03', '24']",Milwaukee,Indiana,118,100
"['2022', '03', '24']",Golden State,LA Clippers,105,90
"['2022', '03', '24']",LA Lakers,Detroit,110,106
"['2022', '03', '25']",Memphis,Sacramento,128,101
"['2022', '03', '25']",Boston,Toronto,109,97
"['2022', '03', '25']",Chicago,Charlotte,133,119
"['2022', '03', '25']",Cleveland,Dallas,114,96
"['2022', '03', '25']",Houston,Oklahoma City,102,89
"['2022', '03', '25']",New Orleans,LA Clippers,123,104
"['2022', '03', '25']",Denver,Miami,120,111
"['2022', '03', '26']",Minnesota,Indiana,100,98
"['2022', '03', '26']",Philadelphia,Orlando,101,96
"['2022', '03', '26']",San Antonio,Washington,116,99
"['2022', '03', '26']",Utah,Portland,129,107
"['2022', '03', '26']",Brooklyn,New York,112,110
"['2022', '03', '26']",Phoenix,Golden State,104,96
"['2022', '03', '26']",Portland,Detroit,110,92
"['2022', '03', '26']",LA Lakers,Sacramento,117,92
"['2022', '03', '27']",Memphis,Toronto,98,91
"['2022', '03', '27']",Boston,Philadelphia,88,87
"['2022', '03', '27']",Atlanta,Indiana,114,111
"['2022', '03', '27']",Sacramento,LA Clippers,124,115
"['2022', '03', '27']",Cleveland,Miami,111,85
"['2022', '03', '27']",Milwaukee,Charlotte,127,125
"['2022', '03', '27']",Dallas,New Orleans,139,107
"['2022', '03', '28']",Houston,Oklahoma City,114,110
"['2022', '03', '28']",Orlando,Denver,108,103
"['2022', '03', '28']",Washington,Minnesota,115,107
"['2022', '03', '28']",Memphis,Oklahoma City,152,79
"['2022', '03', '28']",Chicago,New York,119,115
"['2022', '03', '28']",Phoenix,Detroit,114,103
"['2022', '03', '28']",San Antonio,Portland,114,83
"['2022', '03', '28']",Toronto,Milwaukee,97,93
"['2022', '03', '28']",Philadelphia,Atlanta,98,96
"['2022', '03', '29']",Brooklyn,Minnesota,110,105
"['2022', '03', '29']",New Orleans,Dallas,107,91
"['2022', '03', '29']",Golden State,Phoenix,118,96
"['2022', '03', '29']",Houston,Orlando,118,116
"['2022', '03', '29']",Miami,Indiana,113,104
"['2022', '03', '30']",LA Clippers,LA Lakers,119,115
"['2022', '03', '30']",Utah,Boston,137,130
"['2022', '03', '30']",Cleveland,Washington,116,101
"['2022', '03', '30']",Chicago,Brooklyn,111,107
"['2022', '03', '30']",Memphis,Dallas,97,90
"['2022', '03', '30']",San Antonio,Golden State,112,107
"['2022', '03', '30']",Milwaukee,Miami,124,102
"['2022', '03', '30']",Denver,New York,113,99
"['2022', '03', '30']",Boston,Portland,145,117
"['2022', '03', '30']",Sacramento,LA Clippers,104,99
"['2022', '03', '30']",Charlotte,Atlanta,130,127
"['2022', '03', '31']",Utah,Cleveland,109,108
"['2022', '03', '31']",Houston,New Orleans,118,108
"['2022', '03', '31']",Toronto,Washington,102,90
"['2022', '03', '31']",Chicago,Denver,109,97
"['2022', '03', '31']",Philadelphia,Charlotte,127,124
"['2022', '04', '01']",Oklahoma City,Detroit,114,103
"['2022', '04', '01']",Golden State,Orlando,126,95
"['2022', '04', '01']",Indiana,Washington,116,110
"['2022', '04', '01']",Memphis,Miami,105,90
"['2022', '04', '01']",Milwaukee,Cleveland,112,104
"['2022', '04', '01']",Atlanta,Minnesota,121,110
"['2022', '04', '01']",Phoenix,San Antonio,108,104
"['2022', '04', '01']",LA Clippers,Portland,102,90
"['2022', '04', '01']",Brooklyn,Dallas,102,99
"['2022', '04', '01']",LA Lakers,Boston,117,102
"['2022', '04', '02']",New York,San Antonio,121,109
"['2022', '04', '02']",Philadelphia,Charlotte,110,106
"['2022', '04', '02']",Cleveland,Chicago,115,92
"['2022', '04', '02']",Washington,Detroit,119,116
"['2022', '04', '02']",Golden State,Portland,104,94
"['2022', '04', '03']",Houston,Brooklyn,114,104
"['2022', '04', '03']",Indiana,New York,122,102
"['2022', '04', '03']",LA Clippers,Boston,114,111
"['2022', '04', '03']",Dallas,Memphis,104,96
"['2022', '04', '03']",Miami,Milwaukee,113,104
"['2022', '04', '03']",Utah,Minnesota,136,104
"['2022', '04', '03']",Denver,New Orleans,120,114
"['2022', '04', '03']",Sacramento,Orlando,142,130
"['2022', '04', '03']",Oklahoma City,Toronto,110,109
"['2022', '04', '03']",Memphis,LA Lakers,108,95
"['2022', '04', '03']",Utah,Philadelphia,118,96
"['2022', '04', '03']",San Antonio,Denver,123,111
"['2022', '04', '05']",Brooklyn,Atlanta,113,105
"['2022', '04', '05']",Charlotte,Sacramento,124,123
"['2022', '04', '05']",Milwaukee,Houston,123,114
"['2022', '04', '05']",Indiana,Dallas,106,93
"['2022', '04', '05']",Cleveland,Minnesota,123,106
"['2022', '04', '05']",New Orleans,Detroit,109,93
"['2022', '04', '05']",LA Lakers,Oklahoma City,116,95
"['2022', '04', '05']",Phoenix,Boston,111,90
"['2022', '04', '05']",Toronto,New York,90,87
"['2022', '04', '05']",Cleveland,Sacramento,117,103
"['2022', '04', '05']",LA Clippers,Orlando,106,104
"['2022', '04', '05']",Memphis,Houston,113,106
"['2022', '04', '06']",Miami,Chicago,118,92
"['2022', '04', '06']",Philadelphia,Golden State,102,93
"['2022', '04', '06']",Denver,San Antonio,127,112
"['2022', '04', '06']",Utah,Washington,123,98
"['2022', '04', '06']",Brooklyn,Detroit,116,104
"['2022', '04', '06']",LA Lakers,Orlando,106,94
"['2022', '04', '07']",Milwaukee,New York,112,97
"['2022', '04', '07']",Dallas,Oklahoma City,103,84
"['2022', '04', '07']",Minnesota,Portland,116,111
"['2022', '04', '07']",San Antonio,New Orleans,112,97
"['2022', '04', '07']",Houston,Atlanta,132,126
"['2022', '04', '07']",Boston,Milwaukee,117,103
"['2022', '04', '07']",Cleveland,Miami,105,94
"['2022', '04', '08']",Dallas,Charlotte,120,96
"['2022', '04', '08']",Denver,Washington,113,107
"['2022', '04', '08']",Golden State,Indiana,102,100
"['2022', '04', '08']",LA Clippers,Phoenix,111,95
"['2022', '04', '08']",Memphis,Philadelphia,126,91
"['2022', '04', '08']",Toronto,Sacramento,124,101
"['2022', '04', '08']",Brooklyn,Toronto,131,129
"['2022', '04', '08']",Golden State,New York,105,96
"['2022', '04', '08']",Phoenix,Portland,111,107
"['2022', '04', '09']",Cleveland,Houston,124,89
"['2022', '04', '09']",LA Lakers,Dallas,107,104
"['2022', '04', '09']",Minnesota,Denver,124,107
"['2022', '04', '09']",Milwaukee,Indiana,114,99
"['2022', '04', '10']",New Orleans,Oklahoma City,113,110
"['2022', '04', '10']",Atlanta,Orlando,111,99
"['2022', '04', '10']",Miami,Philadelphia,101,96
"['2022', '04', '10']",Memphis,Portland,113,103
"['2022', '04', '10']",Sacramento,Washington,119,105
"['2022', '04', '10']",Charlotte,San Antonio,131,115
"['2022', '04', '10']",Utah,LA Clippers,124,103
"['2022', '04', '10']",Brooklyn,Philadelphia,114,105
"['2022', '04', '10']",New York,Houston,116,103
"['2022', '04', '10']",Indiana,Detroit,122,113
"['2022', '04', '10']",Phoenix,Washington,118,98
"['2022', '04', '10']",Denver,Atlanta,133,115
"['2022', '04', '10']",Golden State,Boston,111,107
"['2022', '04', '10']",Minnesota,LA Lakers,110,92
"['2022', '04', '10']",New Orleans,Milwaukee,116,112
"['2022', '04', '12']",Miami,Orlando,115,105
"['2022', '04', '12']",Portland,Charlotte,125,116
"['2022', '04', '13']",Memphis,Sacramento,124,105
"['2022', '04', '13']",San Antonio,Utah,128,126
"['2022', '04', '15']",Boston,New York,114,107
"['2022', '04', '15']",Orlando,Brooklyn,100,93
"['2022', '04', '16']",Houston,Detroit,116,107
"['2022', '04', '16']",Cleveland,Milwaukee,119,90
"['2022', '04', '16']",Oklahoma City,LA Clippers,104,103
"['2022', '04', '16']",Toronto,Golden State,119,100
"['2022', '04', '17']",Washington,Utah,109,103
"['2022', '04', '17']",Chicago,LA Lakers,115,110
"['2022', '04', '17']",Detroit,Miami,100,90
"['2022', '04', '17']",Portland,Memphis,105,100
"['2022', '04', '18']",Minnesota,Dallas,111,105
"['2022', '04', '18']",Phoenix,Charlotte,137,106
"['2022', '04', '18']",Sacramento,San Antonio,121,114
"['2022', '04', '19']",Philadelphia,Boston,108,103
"['2022', '04', '19']",Chicago,Houston,133,118
"['2022', '04', '19']",Golden State,Sacramento,113,98
"['2022', '04', '20']",San Antonio,LA Clippers,116,92
"['2022', '04', '20']",Oklahoma City,Memphis,102,99
"['2022', '04', '20']",Utah,Charlotte,112,102
"['2022', '04', '21']",Dallas,Minnesota,114,102
"['2022', '04', '21']",Phoenix,LA Lakers,108,90
"['2022', '04', '21']",Miami,Indiana,125,96
"['2022', '04', '22']",New Orleans,Portland,111,97
"['2022', '04', '22']",New York,Detroit,105,91
"['2022', '04', '22']",Orlando,Atlanta,104,98
"['2022', '04', '23']",Boston,Cleveland,111,101
"['2022', '04', '23']",Milwaukee,Houston,126,106
"['2022', '04', '23']",Oklahoma City,Denver,108,94
"['2022', '04', '23']",LA Clippers,Sacramento,105,89
"['2022', '04', '24']",Milwaukee,Dallas,102,95
"['2022', '04', '24']",Charlotte,Denver,115,107
"['2022', '04', '24']",Golden State,Memphis,113,104
"['2022', '04', '24']",Indiana,Houston,118,106
"['2022', '04', '25']",San Antonio,LA Lakers,138,110
"['2022', '04', '25']",Miami,Detroit,115,112
"['2022', '04', '25']",Washington,New York,124,117
"['2022', '04', '26']",New Orleans,Orlando,110,104
"['2022', '04', '26']",Atlanta,Philadelphia,98,96
"['2022', '04', '26']",Phoenix,Oklahoma City,113,101
"['2022', '04', '27']",Utah,Minnesota,128,116
"['2022', '04', '27']",Brooklyn,LA Lakers,122,115
"['2022', '04', '28']",Milwaukee,Boston,117,113
"['2022', '04', '28']",New York,Atlanta,101,87
"['2022', '04', '28']",Golden State,Phoenix,116,107
"['2022', '04', '29']",Utah,Dallas,120,116
"['2022', '05', '01']",Chicago,Indiana,113,105
"['2022', '05', '01']",Cleveland,Toronto,144,99
"['2022', '05', '02']",Denver,LA Clippers,103,100
"['2022', '05', '02']",Miami,Orlando,93,83
"['2022', '05', '03']",Oklahoma City,New Orleans,117,112
"['2022', '05', '03']",Memphis,Sacramento,127,102
"['2022', '05', '04']",San Antonio,Detroit,144,109
"['2022', '05', '04']",Philadelphia,Washington,117,96
"['2022', '05', '06']",Chicago,Atlanta,130,118
"['2022', '05', '06']",Charlotte,Houston,123,99
"['2022', '05', '07']",Brooklyn,LA Clippers,124,108
"['2022', '05', '07']",Minnesota,Boston,108,103
"['2022', '05', '08']",Memphis,Phoenix,114,113
"['2022', '05', '08']",Dallas,Portland,132,117
"['2022', '05', '09']",Utah,San Antonio,110,104
"['2022', '05', '09']",Denver,Golden State,89,86
"['2022', '05', '10']",LA Lakers,Houston,132,123
"['2022', '05', '10']",Miami,Washington,119,112
"['2022', '05', '11']",New York,Minnesota,96,88
"['2022', '05', '11']",New Orleans,Cleveland,108,104
"['2022', '05', '12']",Milwaukee,Orlando,127,110
"['2022', '05', '12']",Sacramento,Oklahoma City,117,111
"['2022', '05', '13']",Philadelphia,Toronto,114,109
"['2022', '05', '13']",LA Clippers,Boston,91,82
"['2022', '05', '15']",Chicago,Atlanta,131,117
"['2022', '05', '15']",New York,Detroit,94,85
"['2022', '05', '17']",Charlotte,Indiana,116,108
"['2022', '05', '18']",Memphis,LA Lakers,104,99
"['2022', '05', '19']",Phoenix,Oklahoma City,115,97
"['2022', '05', '20']",Utah,Portland,120,105
"['2022', '05', '21']",Sacramento,Dallas,95,94
"['2022', '05', '22']",Philadelphia,Brooklyn,110,102
"['2022', '05', '23']",Milwaukee,Orlando,136,118
"['2022', '05', '24']",Washington,Cleveland,110,93
"['2022', '05', '25']",Boston,Phoenix,123,108
"['2022', '05', '26']",Atlanta,Cleveland,121,118
"['2022', '05', '27']",Miami,Houston,120,110
"['2022', '05', '29']",Chicago,Indiana,108,106
"['2022', '06', '02']",LA Lakers,Portland,139,106
"['2022', '06', '05']",Memphis,San Antonio,118,105
"['2022', '06', '08']",Oklahoma City,New York,95,80
"['2022', '06', '10']",Dallas,Sacramento,112,96
"['2022', '06', '13']",Toronto,LA Clippers,116,108
"['2022', '06', '16']",Utah,Minnesota,120,108
