date,winner,loser,winner_score,loser_score
"['2019', '03', '20']",Toronto,Oklahoma City,123,114
"['2019', '03', '20']",Orlando,New Orleans,119,96
"['2019', '03', '20']",Philadelphia,Boston,118,115
"['2019', '03', '20']",Portland,Dallas,126,118
"['2019', '03', '20']",Miami,San Antonio,110,105
"['2019', '03', '21']",Atlanta,Utah,117,114
"['2019', '03', '21']",Charlotte,Minnesota,113,106
"['2019', '03', '21']",Golden State,Indiana,112,89
"['2019', '03', '21']",Detroit,Phoenix,118,98
"['2019', '03', '21']",Sacramento,Dallas,116,100
"['2019', '03', '21']",Denver,Washington,113,108
"['2019', '03', '22']",LA Clippers,Cleveland,110,108
"['2019', '03', '22']",Houston,San Antonio,111,105
"['2019', '03', '22']",Brooklyn,LA Lakers,111,106
"['2019', '03', '22']",Milwaukee,Miami,116,87
"['2019', '03', '22']",Denver,New York,111,93
"['2019', '03', '22']",Orlando,Memphis,123,119
"['2019', '03', '22']",Oklahoma City,Toronto,116,109
"['2019', '03', '23']",Atlanta,Philadelphia,129,127
"['2019', '03', '23']",Utah,Chicago,114,83
"['2019', '03', '23']",Charlotte,Boston,124,117
"['2019', '03', '23']",Dallas,Golden State,126,91
"['2019', '03', '23']",Minnesota,Memphis,112,99
"['2019', '03', '23']",Portland,Detroit,117,112
"['2019', '03', '23']",Sacramento,Phoenix,112,103
"['2019', '03', '23']",Miami,Washington,113,108
"['2019', '03', '24']",San Antonio,Boston,115,96
"['2019', '03', '24']",Golden State,Detroit,121,114
"['2019', '03', '24']",Indiana,Denver,124,88
"['2019', '03', '24']",LA Lakers,Sacramento,111,106
"['2019', '03', '24']",Milwaukee,Cleveland,127,105
"['2019', '03', '24']",Houston,New Orleans,113,90
"['2019', '03', '24']",LA Clippers,New York,124,113
"['2019', '03', '24']",Charlotte,Toronto,115,114
"['2019', '03', '25']",Memphis,Oklahoma City,115,103
"['2019', '03', '25']",Orlando,Philadelphia,119,98
"['2019', '03', '25']",Portland,Brooklyn,148,144
"['2019', '03', '25']",Utah,Phoenix,125,92
"['2019', '03', '26']",Charlotte,San Antonio,125,116
"['2019', '03', '26']",Boston,Cleveland,116,106
"['2019', '03', '26']",Sacramento,Dallas,125,121
"['2019', '03', '26']",Denver,Detroit,95,92
"['2019', '03', '26']",LA Lakers,Washington,124,106
"['2019', '03', '26']",Orlando,Miami,104,99
"['2019', '03', '26']",Milwaukee,Houston,108,94
"['2019', '03', '26']",LA Clippers,Minnesota,122,111
"['2019', '03', '26']",Atlanta,New Orleans,130,120
"['2019', '03', '26']",Toronto,Chicago,112,103
"['2019', '03', '27']",Portland,Chicago,118,98
"['2019', '03', '27']",Golden State,Memphis,118,103
"['2019', '03', '27']",Oklahoma City,Indiana,107,99
"['2019', '03', '27']",Washington,Phoenix,124,121
"['2019', '03', '27']",Utah,LA Lakers,115,100
"['2019', '03', '28']",Detroit,Orlando,115,98
"['2019', '03', '28']",Houston,Denver,112,85
"['2019', '03', '28']",Miami,Dallas,105,99
"['2019', '03', '28']",Milwaukee,LA Clippers,128,118
"['2019', '03', '28']",New Orleans,Sacramento,121,118
"['2019', '03', '28']",Toronto,New York,117,92
"['2019', '03', '28']",Philadelphia,Brooklyn,123,110
"['2019', '03', '28']",San Antonio,Cleveland,116,110
"['2019', '03', '29']",Portland,Atlanta,118,98
"['2019', '03', '29']",Boston,Indiana,114,112
"['2019', '03', '29']",LA Lakers,Charlotte,129,115
"['2019', '03', '29']",Minnesota,Golden State,131,130
"['2019', '03', '29']",Denver,Oklahoma City,115,105
"['2019', '03', '29']",Utah,Washington,128,124
"['2019', '03', '30']",Brooklyn,Boston,110,96
"['2019', '03', '30']",Toronto,Chicago,124,101
"['2019', '03', '30']",Detroit,Portland,99,90
"['2019', '03', '30']",Houston,Sacramento,119,108
"['2019', '03', '30']",Orlando,Indiana,121,116
"['2019', '03', '30']",LA Clippers,Cleveland,132,108
"['2019', '03', '30']",Philadelphia,Minnesota,118,109
"['2019', '03', '30']",Miami,New York,100,92
"['2019', '03', '30']",Memphis,Phoenix,120,115
"['2019', '03', '31']",Atlanta,Milwaukee,136,135
"['2019', '03', '31']",Washington,Denver,95,90
"['2019', '03', '31']",Golden State,Charlotte,137,90
"['2019', '03', '31']",LA Clippers,Memphis,113,96
"['2019', '03', '31']",LA Lakers,New Orleans,130,102
"['2019', '03', '31']",Dallas,Oklahoma City,106,103
"['2019', '03', '31']",Sacramento,San Antonio,113,106
"['2019', '04', '01']",Boston,Miami,110,105
"['2019', '04', '01']",Milwaukee,Brooklyn,131,121
"['2019', '04', '01']",Dallas,Philadelphia,122,102
"['2019', '04', '01']",Indiana,Detroit,111,102
"['2019', '04', '01']",Portland,Minnesota,132,122
"['2019', '04', '01']",New York,Chicago,113,105
"['2019', '04', '01']",Phoenix,Cleveland,122,113
"['2019', '04', '01']",Toronto,Orlando,121,109
"['2019', '04', '01']",Utah,Charlotte,111,102
"['2019', '04', '02']",Golden State,Denver,116,102
"['2019', '04', '02']",Oklahoma City,LA Lakers,119,103
"['2019', '04', '02']",Houston,Sacramento,130,105
"['2019', '04', '02']",San Antonio,Atlanta,117,111
"['2019', '04', '03']",Atlanta,Philadelphia,130,122
"['2019', '04', '03']",Toronto,Brooklyn,115,105
"['2019', '04', '03']",Minnesota,Dallas,110,108
"['2019', '04', '03']",Denver,San Antonio,113,85
"['2019', '04', '03']",Indiana,Detroit,108,89
"['2019', '04', '03']",Houston,LA Clippers,135,103
"['2019', '04', '03']",Boston,Miami,112,102
"['2019', '04', '03']",Charlotte,New Orleans,115,109
"['2019', '04', '03']",Orlando,New York,114,100
"['2019', '04', '03']",Utah,Phoenix,118,97
"['2019', '04', '03']",Portland,Memphis,116,89
"['2019', '04', '03']",Chicago,Washington,115,114
"['2019', '04', '04']",Golden State,LA Lakers,108,90
"['2019', '04', '04']",Milwaukee,Philadelphia,128,122
"['2019', '04', '04']",Sacramento,Cleveland,117,104
"['2019', '04', '05']",Charlotte,Toronto,113,111
"['2019', '04', '05']",Memphis,Dallas,122,112
"['2019', '04', '05']",Denver,Portland,119,110
"['2019', '04', '05']",Golden State,Cleveland,120,114
"['2019', '04', '05']",Houston,New York,120,96
"['2019', '04', '05']",Boston,Indiana,117,97
"['2019', '04', '05']",LA Lakers,LA Clippers,122,117
"['2019', '04', '05']",Minnesota,Miami,111,109
"['2019', '04', '05']",Oklahoma City,Detroit,123,110
"['2019', '04', '05']",Orlando,Atlanta,149,113
"['2019', '04', '05']",Phoenix,New Orleans,133,126
"['2019', '04', '05']",Utah,Sacramento,119,98
"['2019', '04', '05']",San Antonio,Washington,129,112
"['2019', '04', '06']",Philadelphia,Chicago,116,96
"['2019', '04', '06']",Brooklyn,Milwaukee,133,128
"['2019', '04', '07']",Orlando,Boston,116,108
"['2019', '04', '07']",San Antonio,Cleveland,112,90
"['2019', '04', '07']",Charlotte,Detroit,104,91
"['2019', '04', '07']",Golden State,LA Clippers,131,104
"['2019', '04', '07']",Houston,Phoenix,149,113
"['2019', '04', '07']",Brooklyn,Indiana,108,96
"['2019', '04', '07']",LA Lakers,Utah,113,109
"['2019', '04', '07']",Dallas,Memphis,129,127
"['2019', '04', '07']",Milwaukee,Atlanta,115,107
"['2019', '04', '07']",Oklahoma City,Minnesota,132,126
"['2019', '04', '07']",New York,Washington,113,110
"['2019', '04', '07']",Portland,Denver,115,108
"['2019', '04', '07']",New Orleans,Sacramento,133,129
"['2019', '04', '07']",Toronto,Miami,117,109
"['2019', '04', '09']",New York,Chicago,96,86
"['2019', '04', '09']",Charlotte,Cleveland,124,97
"['2019', '04', '09']",Dallas,Phoenix,120,109
"['2019', '04', '09']",Detroit,Memphis,100,93
"['2019', '04', '09']",Portland,LA Lakers,104,101
"['2019', '04', '09']",Miami,Philadelphia,122,99
"['2019', '04', '09']",Toronto,Minnesota,120,100
"['2019', '04', '09']",Golden State,New Orleans,112,103
"['2019', '04', '09']",Oklahoma City,Houston,112,111
"['2019', '04', '09']",Utah,Denver,118,108
"['2019', '04', '09']",Boston,Washington,116,110
"['2019', '04', '10']",Indiana,Atlanta,135,134
"['2019', '04', '10']",Brooklyn,Miami,113,94
"['2019', '04', '10']",Orlando,Charlotte,122,114
"['2019', '04', '10']",Denver,Minnesota,99,95
"['2019', '04', '10']",LA Clippers,Utah,143,137
"['2019', '04', '10']",Memphis,Golden State,132,117
"['2019', '04', '10']",Oklahoma City,Milwaukee,127,116
"['2019', '04', '10']",Detroit,New York,115,89
"['2019', '04', '10']",Philadelphia,Chicago,125,109
"['2019', '04', '10']",Portland,Sacramento,136,131
"['2019', '04', '10']",San Antonio,Dallas,105,94
"['2019', '04', '13']",San Antonio,Denver,101,96
"['2019', '04', '13']",Golden State,LA Clippers,121,104
"['2019', '04', '13']",Brooklyn,Philadelphia,111,102
"['2019', '04', '13']",Orlando,Toronto,104,101
"['2019', '04', '14']",Boston,Indiana,84,74
"['2019', '04', '14']",Houston,Utah,122,90
"['2019', '04', '14']",Milwaukee,Detroit,121,86
"['2019', '04', '14']",Portland,Oklahoma City,104,99
"['2019', '04', '15']",LA Clippers,Golden State,135,131
"['2019', '04', '15']",Philadelphia,Brooklyn,145,123
"['2019', '04', '16']",Denver,San Antonio,114,105
"['2019', '04', '16']",Portland,Oklahoma City,114,94
"['2019', '04', '16']",Toronto,Orlando,111,82
"['2019', '04', '17']",Boston,Indiana,99,91
"['2019', '04', '17']",Houston,Utah,118,98
"['2019', '04', '17']",Milwaukee,Detroit,120,99
"['2019', '04', '18']",Philadelphia,Brooklyn,131,115
"['2019', '04', '18']",Golden State,LA Clippers,132,105
"['2019', '04', '18']",San Antonio,Denver,118,108
"['2019', '04', '19']",Boston,Indiana,104,96
"['2019', '04', '19']",Oklahoma City,Portland,120,108
"['2019', '04', '19']",Toronto,Orlando,98,93
"['2019', '04', '20']",Philadelphia,Brooklyn,112,108
"['2019', '04', '20']",Milwaukee,Detroit,119,103
"['2019', '04', '20']",Denver,San Antonio,117,103
"['2019', '04', '20']",Houston,Utah,104,101
"['2019', '04', '21']",Boston,Indiana,110,106
"['2019', '04', '21']",Golden State,LA Clippers,113,105
"['2019', '04', '21']",Portland,Oklahoma City,111,98
"['2019', '04', '21']",Toronto,Orlando,107,85
"['2019', '04', '22']",Milwaukee,Detroit,127,104
"['2019', '04', '22']",Utah,Houston,107,91
"['2019', '04', '23']",Denver,San Antonio,108,90
"['2019', '04', '23']",Philadelphia,Brooklyn,122,100
"['2019', '04', '23']",Portland,Oklahoma City,118,115
"['2019', '04', '23']",Toronto,Orlando,115,96
"['2019', '04', '24']",LA Clippers,Golden State,129,121
"['2019', '04', '24']",Houston,Utah,100,93
"['2019', '04', '25']",San Antonio,Denver,120,103
"['2019', '04', '26']",Golden State,LA Clippers,129,110
"['2019', '04', '27']",Denver,San Antonio,90,86
"['2019', '04', '27']",Toronto,Philadelphia,108,95
"['2019', '04', '28']",Golden State,Houston,104,100
"['2019', '04', '28']",Boston,Milwaukee,112,90
"['2019', '04', '29']",Denver,Portland,121,113
"['2019', '04', '29']",Philadelphia,Toronto,94,89
"['2019', '04', '30']",Golden State,Houston,115,109
"['2019', '04', '30']",Milwaukee,Boston,123,102
"['2019', '05', '01']",Portland,Denver,97,90
"['2019', '05', '02']",Philadelphia,Toronto,116,95
"['2019', '05', '03']",Milwaukee,Boston,123,116
"['2019', '05', '03']",Portland,Denver,140,137
"['2019', '05', '04']",Houston,Golden State,126,121
"['2019', '05', '05']",Toronto,Philadelphia,101,96
"['2019', '05', '05']",Denver,Portland,116,112
"['2019', '05', '06']",Milwaukee,Boston,113,101
"['2019', '05', '06']",Houston,Golden State,112,108
"['2019', '05', '07']",Denver,Portland,124,98
"['2019', '05', '07']",Toronto,Philadelphia,125,89
"['2019', '05', '08']",Golden State,Houston,104,99
"['2019', '05', '08']",Milwaukee,Boston,116,91
"['2019', '05', '09']",Philadelphia,Toronto,112,101
"['2019', '05', '09']",Portland,Denver,119,108
"['2019', '05', '10']",Golden State,Houston,118,113
"['2019', '05', '12']",Portland,Denver,100,96
"['2019', '05', '12']",Toronto,Philadelphia,92,90
"['2019', '05', '14']",Golden State,Portland,116,94
"['2019', '05', '15']",Milwaukee,Toronto,108,100
"['2019', '05', '16']",Golden State,Portland,114,111
"['2019', '05', '17']",Milwaukee,Toronto,125,103
"['2019', '05', '18']",Golden State,Portland,110,99
"['2019', '05', '19']",Toronto,Milwaukee,118,112
"['2019', '05', '20']",Golden State,Portland,119,117
"['2019', '05', '21']",Toronto,Milwaukee,120,102
"['2019', '05', '23']",Toronto,Milwaukee,105,99
"['2019', '05', '25']",Toronto,Milwaukee,100,94
"['2019', '05', '30']",Toronto,Golden State,118,109
"['2019', '06', '02']",Golden State,Toronto,109,104
"['2019', '06', '05']",Toronto,Golden State,123,109
"['2019', '06', '07']",Toronto,Golden State,105,92
"['2019', '06', '10']",Golden State,Toronto,106,105
"['2019', '06', '13']",Toronto,Golden State,114,110
"['2019', '10', '22']",LA Clippers,LA Lakers,112,102
"['2019', '10', '22']",Toronto,New Orleans,130,122
"['2019', '10', '23']",Minnesota,Brooklyn,127,126
"['2019', '10', '23']",Charlotte,Chicago,126,125
"['2019', '10', '23']",Dallas,Washington,108,100
"['2019', '10', '23']",Detroit,Indiana,119,110
"['2019', '10', '23']",Miami,Memphis,120,101
"['2019', '10', '23']",Orlando,Cleveland,94,85
"['2019', '10', '23']",Philadelphia,Boston,107,93
"['2019', '10', '23']",Phoenix,Sacramento,124,95
"['2019', '10', '23']",Denver,Portland,108,100
"['2019', '10', '23']",San Antonio,New York,120,111
"['2019', '10', '23']",Utah,Oklahoma City,100,95
"['2019', '10', '24']",Atlanta,Detroit,117,100
"['2019', '10', '24']",LA Clippers,Golden State,141,122
"['2019', '10', '24']",Milwaukee,Houston,117,111
"['2019', '10', '25']",Boston,Toronto,112,106
"['2019', '10', '25']",Brooklyn,New York,113,109
"['2019', '10', '25']",Minnesota,Charlotte,121,99
"['2019', '10', '25']",Denver,Phoenix,108,107
"['2019', '10', '25']",LA Lakers,Utah,95,86
"['2019', '10', '25']",Chicago,Memphis,110,102
"['2019', '10', '25']",Dallas,New Orleans,123,116
"['2019', '10', '25']",Washington,Oklahoma City,97,85
"['2019', '10', '25']",Portland,Sacramento,122,112
"['2019', '10', '26']",Atlanta,Orlando,103,99
"['2019', '10', '26']",Toronto,Chicago,108,84
"['2019', '10', '26']",Cleveland,Indiana,110,99
"['2019', '10', '26']",Philadelphia,Detroit,117,111
"['2019', '10', '26']",Houston,New Orleans,126,123
"['2019', '10', '26']",Miami,Milwaukee,131,126
"['2019', '10', '26']",Boston,New York,118,95
"['2019', '10', '26']",Phoenix,LA Clippers,130,122
"['2019', '10', '26']",San Antonio,Washington,124,122
"['2019', '10', '26']",Utah,Sacramento,113,81
"['2019', '10', '27']",Portland,Dallas,121,119
"['2019', '10', '27']",LA Lakers,Charlotte,120,101
"['2019', '10', '27']",Memphis,Brooklyn,134,133
"['2019', '10', '27']",Minnesota,Miami,116,109
"['2019', '10', '27']",Oklahoma City,Golden State,120,92
"['2019', '10', '28']",Philadelphia,Atlanta,105,103
"['2019', '10', '28']",Detroit,Indiana,96,94
"['2019', '10', '28']",Houston,Oklahoma City,116,112
"['2019', '10', '28']",LA Clippers,Charlotte,111,96
"['2019', '10', '28']",Milwaukee,Cleveland,129,112
"['2019', '10', '28']",Golden State,New Orleans,134,123
"['2019', '10', '28']",New York,Chicago,105,98
"['2019', '10', '28']",Utah,Phoenix,96,95
"['2019', '10', '28']",Denver,Sacramento,101,94
"['2019', '10', '28']",San Antonio,Portland,113,110
"['2019', '10', '28']",Toronto,Orlando,104,95
"['2019', '10', '29']",Dallas,Denver,109,106
"['2019', '10', '29']",LA Lakers,Memphis,120,91
"['2019', '10', '29']",Miami,Atlanta,112,97
"['2019', '10', '30']",Boston,Milwaukee,116,105
"['2019', '10', '30']",Indiana,Brooklyn,118,108
"['2019', '10', '30']",Cleveland,Chicago,117,111
"['2019', '10', '30']",Phoenix,Golden State,121,110
"['2019', '10', '30']",Portland,Oklahoma City,102,99
"['2019', '10', '30']",Orlando,New York,95,83
"['2019', '10', '30']",Philadelphia,Minnesota,117,95
"['2019', '10', '30']",Charlotte,Sacramento,118,111
"['2019', '10', '30']",Toronto,Detroit,125,113
"['2019', '10', '30']",Utah,LA Clippers,110,96
"['2019', '10', '30']",Houston,Washington,159,158
"['2019', '10', '31']",Miami,Atlanta,106,97
"['2019', '10', '31']",LA Clippers,San Antonio,103,97
"['2019', '10', '31']",New Orleans,Denver,122,107
"['2019', '11', '01']",Boston,New York,104,102
"['2019', '11', '01']",Brooklyn,Houston,123,116
"['2019', '11', '01']",Chicago,Detroit,112,106
"['2019', '11', '01']",LA Lakers,Dallas,119,110
"['2019', '11', '01']",San Antonio,Golden State,127,110
"['2019', '11', '01']",Indiana,Cleveland,102,95
"['2019', '11', '01']",Milwaukee,Orlando,123,91
"['2019', '11', '01']",Sacramento,Utah,102,101
"['2019', '11', '02']",Detroit,Brooklyn,113,109
"['2019', '11', '02']",Charlotte,Golden State,93,87
"['2019', '11', '02']",Phoenix,Memphis,114,105
"['2019', '11', '02']",Milwaukee,Toronto,115,105
"['2019', '11', '02']",Oklahoma City,New Orleans,115,104
"['2019', '11', '02']",Denver,Orlando,91,87
"['2019', '11', '02']",Philadelphia,Portland,129,128
"['2019', '11', '02']",Minnesota,Washington,131,109
"['2019', '11', '03']",Dallas,Cleveland,131,111
"['2019', '11', '03']",Indiana,Chicago,108,95
"['2019', '11', '03']",LA Clippers,Utah,105,94
"['2019', '11', '03']",Miami,Houston,129,100
"['2019', '11', '03']",Sacramento,New York,113,92
"['2019', '11', '03']",LA Lakers,San Antonio,103,96
"['2019', '11', '04']",Brooklyn,New Orleans,135,125
"['2019', '11', '04']",Golden State,Portland,127,118
"['2019', '11', '04']",Houston,Memphis,107,100
"['2019', '11', '04']",Milwaukee,Minnesota,134,106
"['2019', '11', '04']",Phoenix,Philadelphia,114,109
"['2019', '11', '04']",Washington,Detroit,115,99
"['2019', '11', '05']",Atlanta,San Antonio,108,100
"['2019', '11', '05']",LA Lakers,Chicago,118,112
"['2019', '11', '05']",Charlotte,Indiana,122,120
"['2019', '11', '05']",Boston,Cleveland,119,113
"['2019', '11', '05']",Denver,Miami,109,89
"['2019', '11', '05']",Oklahoma City,Orlando,102,94
"['2019', '11', '06']",Chicago,Atlanta,113,93
"['2019', '11', '06']",Dallas,Orlando,107,106
"['2019', '11', '06']",Detroit,New York,122,102
"['2019', '11', '06']",Houston,Golden State,129,112
"['2019', '11', '06']",Indiana,Washington,121,106
"['2019', '11', '06']",Milwaukee,LA Clippers,129,124
"['2019', '11', '06']",Memphis,Minnesota,137,121
"['2019', '11', '06']",Toronto,Sacramento,124,120
"['2019', '11', '06']",Utah,Philadelphia,106,104
"['2019', '11', '07']",Boston,Charlotte,108,87
"['2019', '11', '07']",LA Clippers,Portland,107,101
"['2019', '11', '07']",Miami,Phoenix,124,108
"['2019', '11', '07']",San Antonio,Oklahoma City,121,112
"['2019', '11', '08']",Sacramento,Atlanta,121,109
"['2019', '11', '08']",New York,Dallas,106,102
"['2019', '11', '08']",Denver,Philadelphia,100,97
"['2019', '11', '08']",Indiana,Detroit,112,106
"['2019', '11', '08']",LA Lakers,Miami,95,80
"['2019', '11', '08']",Minnesota,Golden State,125,119
"['2019', '11', '08']",Toronto,New Orleans,122,104
"['2019', '11', '08']",Orlando,Memphis,118,86
"['2019', '11', '08']",Brooklyn,Portland,119,115
"['2019', '11', '08']",Utah,Milwaukee,103,100
"['2019', '11', '08']",Cleveland,Washington,113,100
"['2019', '11', '09']",Houston,Chicago,117,94
"['2019', '11', '09']",New Orleans,Charlotte,115,110
"['2019', '11', '09']",Dallas,Memphis,138,122
"['2019', '11', '09']",Oklahoma City,Golden State,114,108
"['2019', '11', '09']",Boston,San Antonio,135,115
"['2019', '11', '10']",Toronto,LA Lakers,113,104
"['2019', '11', '10']",Denver,Minnesota,100,98
"['2019', '11', '10']",Cleveland,New York,108,87
"['2019', '11', '10']",Milwaukee,Oklahoma City,121,119
"['2019', '11', '10']",Indiana,Orlando,109,102
"['2019', '11', '10']",Philadelphia,Charlotte,114,106
"['2019', '11', '10']",Phoenix,Brooklyn,138,112
"['2019', '11', '10']",Portland,Atlanta,124,113
"['2019', '11', '11']",Boston,Dallas,116,106
"['2019', '11', '11']",Minnesota,Detroit,120,114
"['2019', '11', '11']",Utah,Golden State,122,108
"['2019', '11', '11']",LA Clippers,Toronto,98,88
"['2019', '11', '11']",Houston,New Orleans,122,116
"['2019', '11', '11']",Memphis,San Antonio,113,109
"['2019', '11', '12']",Chicago,New York,120,102
"['2019', '11', '12']",Atlanta,Denver,125,121
"['2019', '11', '12']",Indiana,Oklahoma City,111,85
"['2019', '11', '12']",Miami,Detroit,117,108
"['2019', '11', '12']",Philadelphia,Cleveland,98,97
"['2019', '11', '12']",LA Lakers,Phoenix,123,115
"['2019', '11', '12']",Sacramento,Portland,107,99
"['2019', '11', '12']",Utah,Brooklyn,119,114
"['2019', '11', '13']",Boston,Washington,140,133
"['2019', '11', '13']",Memphis,Charlotte,119,117
"['2019', '11', '13']",Houston,LA Clippers,102,93
"['2019', '11', '13']",LA Lakers,Golden State,120,94
"['2019', '11', '13']",Minnesota,San Antonio,129,114
"['2019', '11', '13']",Orlando,Philadelphia,112,97
"['2019', '11', '13']",Toronto,Portland,114,106
"['2019', '11', '14']",Miami,Cleveland,108,97
"['2019', '11', '14']",Denver,Brooklyn,101,93
"['2019', '11', '14']",Milwaukee,Chicago,124,115
"['2019', '11', '14']",New Orleans,LA Clippers,132,127
"['2019', '11', '14']",New York,Dallas,106,103
"['2019', '11', '14']",Phoenix,Atlanta,128,112
"['2019', '11', '15']",Charlotte,Detroit,109,106
"['2019', '11', '15']",Boston,Golden State,105,100
"['2019', '11', '15']",Houston,Indiana,111,102
"['2019', '11', '15']",LA Lakers,Sacramento,99,97
"['2019', '11', '15']",Memphis,Utah,107,106
"['2019', '11', '15']",Washington,Minnesota,137,116
"['2019', '11', '15']",Oklahoma City,Philadelphia,127,119
"['2019', '11', '15']",Orlando,San Antonio,111,109
"['2019', '11', '16']",Brooklyn,Chicago,117,111
"['2019', '11', '16']",Dallas,Toronto,110,102
"['2019', '11', '16']",Milwaukee,Indiana,102,83
"['2019', '11', '16']",LA Clippers,Atlanta,150,101
"['2019', '11', '16']",Miami,New Orleans,109,94
"['2019', '11', '16']",Houston,Minnesota,125,105
"['2019', '11', '16']",Charlotte,New York,103,102
"['2019', '11', '16']",Portland,San Antonio,121,116
"['2019', '11', '17']",Philadelphia,Cleveland,114,95
"['2019', '11', '17']",LA Lakers,Atlanta,122,101
"['2019', '11', '17']",Denver,Memphis,131,114
"['2019', '11', '17']",New Orleans,Golden State,108,100
"['2019', '11', '17']",Orlando,Washington,125,121
"['2019', '11', '17']",Sacramento,Boston,100,99
"['2019', '11', '18']",Indiana,Brooklyn,115,86
"['2019', '11', '18']",Milwaukee,Chicago,115,101
"['2019', '11', '18']",Dallas,San Antonio,117,110
"['2019', '11', '18']",Houston,Portland,132,108
"['2019', '11', '18']",LA Clippers,Oklahoma City,90,88
"['2019', '11', '18']",New York,Cleveland,123,105
"['2019', '11', '18']",Boston,Phoenix,99,85
"['2019', '11', '18']",Toronto,Charlotte,132,96
"['2019', '11', '18']",Minnesota,Utah,112,102
"['2019', '11', '19']",LA Lakers,Oklahoma City,112,107
"['2019', '11', '19']",Golden State,Memphis,114,95
"['2019', '11', '19']",New Orleans,Portland,115,104
"['2019', '11', '19']",Sacramento,Phoenix,120,116
"['2019', '11', '20']",Milwaukee,Atlanta,135,127
"['2019', '11', '20']",Brooklyn,Charlotte,101,91
"['2019', '11', '20']",Chicago,Detroit,109,89
"['2019', '11', '20']",Dallas,Golden State,142,94
"['2019', '11', '20']",Denver,Houston,105,95
"['2019', '11', '20']",LA Clippers,Boston,107,104
"['2019', '11', '20']",Miami,Cleveland,124,100
"['2019', '11', '20']",Utah,Minnesota,103,95
"['2019', '11', '20']",Philadelphia,New York,109,104
"['2019', '11', '20']",Toronto,Orlando,113,97
"['2019', '11', '20']",Washington,San Antonio,138,132
"['2019', '11', '21']",Milwaukee,Portland,137,129
"['2019', '11', '21']",New Orleans,Phoenix,124,121
"['2019', '11', '22']",Brooklyn,Sacramento,116,97
"['2019', '11', '22']",Miami,Chicago,116,108
"['2019', '11', '22']",Dallas,Cleveland,143,101
"['2019', '11', '22']",Denver,Boston,96,92
"['2019', '11', '22']",Detroit,Atlanta,128,103
"['2019', '11', '22']",LA Clippers,Houston,122,119
"['2019', '11', '22']",LA Lakers,Oklahoma City,130,127
"['2019', '11', '22']",Philadelphia,San Antonio,115,104
"['2019', '11', '22']",Utah,Golden State,113,109
"['2019', '11', '22']",Washington,Charlotte,125,118
"['2019', '11', '23']",Toronto,Atlanta,119,116
"['2019', '11', '23']",Chicago,Charlotte,116,115
"['2019', '11', '23']",Cleveland,Portland,110,104
"['2019', '11', '23']",Indiana,Orlando,111,106
"['2019', '11', '23']",LA Lakers,Memphis,109,108
"['2019', '11', '23']",Milwaukee,Detroit,104,90
"['2019', '11', '23']",Phoenix,Minnesota,100,98
"['2019', '11', '23']",San Antonio,New York,111,104
"['2019', '11', '23']",Philadelphia,Miami,113,86
"['2019', '11', '23']",Utah,New Orleans,128,120
"['2019', '11', '24']",Denver,Phoenix,116,104
"['2019', '11', '24']",Dallas,Houston,137,123
"['2019', '11', '24']",LA Clippers,New Orleans,134,109
"['2019', '11', '24']",Brooklyn,New York,103,101
"['2019', '11', '24']",Sacramento,Washington,113,106
"['2019', '11', '25']",Minnesota,Atlanta,125,113
"['2019', '11', '25']",Boston,Sacramento,103,102
"['2019', '11', '25']",Portland,Chicago,117,94
"['2019', '11', '25']",Brooklyn,Cleveland,108,106
"['2019', '11', '25']",Detroit,Orlando,103,88
"['2019', '11', '25']",Oklahoma City,Golden State,100,97
"['2019', '11', '25']",Indiana,Memphis,126,114
"['2019', '11', '25']",Miami,Charlotte,117,100
"['2019', '11', '25']",Milwaukee,Utah,122,118
"['2019', '11', '25']",LA Lakers,San Antonio,114,104
"['2019', '11', '25']",Toronto,Philadelphia,101,96
"['2019', '11', '26']",LA Clippers,Dallas,114,99
"['2019', '11', '26']",Denver,Washington,117,104
"['2019', '11', '27']",Boston,Brooklyn,121,110
"['2019', '11', '27']",Charlotte,Detroit,102,101
"['2019', '11', '27']",Orlando,Cleveland,116,104
"['2019', '11', '27']",Golden State,Chicago,104,90
"['2019', '11', '27']",Houston,Miami,117,108
"['2019', '11', '27']",Indiana,Utah,121,102
"['2019', '11', '27']",LA Clippers,Memphis,121,119
"['2019', '11', '27']",Milwaukee,Atlanta,111,102
"['2019', '11', '27']",LA Lakers,New Orleans,114,110
"['2019', '11', '27']",Philadelphia,Sacramento,97,91
"['2019', '11', '27']",Washington,Phoenix,140,132
"['2019', '11', '27']",Portland,Oklahoma City,136,119
"['2019', '11', '27']",Minnesota,San Antonio,113,101
"['2019', '11', '27']",Toronto,New York,126,98
"['2019', '11', '29']",Brooklyn,Boston,112,107
"['2019', '11', '29']",Milwaukee,Cleveland,119,110
"['2019', '11', '29']",Charlotte,Detroit,110,107
"['2019', '11', '29']",Indiana,Atlanta,105,104
"['2019', '11', '29']",LA Lakers,Washington,125,103
"['2019', '11', '29']",Utah,Memphis,103,94
"['2019', '11', '29']",Miami,Golden State,122,105
"['2019', '11', '29']",Philadelphia,New York,101,95
"['2019', '11', '29']",Oklahoma City,New Orleans,109,104
"['2019', '11', '29']",Toronto,Orlando,90,83
"['2019', '11', '29']",Dallas,Phoenix,120,113
"['2019', '11', '29']",Portland,Chicago,107,103
